# OpenSignals Text File Format. Version 1
# {"00:07:80:4B:3C:23": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:4B:3C:23", "device connection": "BTH00:07:80:4B:3C:23", "sampling rate": 1000, "resolution": [16, 16], "firmware version": 776, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-9-26", "time": "11:22:36.442", "channels": [5, 7], "sensor": ["EMG", "EMG"], "label": ["CH5", "CH7"], "column": ["nSeq", "DI", "CH5", "CH7"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["gray", "brown"]}}
# EndOfHeader
0	0	32862	32894	
1	0	32762	32838	
2	0	32852	32876	
3	0	32762	32888	
4	0	32864	32895	
5	0	32810	32656	
6	0	32840	32615	
7	0	32764	32655	
8	0	32804	32532	
9	0	32768	32303	
10	0	32758	32391	
11	0	32838	32459	
12	0	32752	32227	
13	0	32816	32222	
14	0	32822	32363	
15	0	32904	32622	
16	0	32837	32942	
17	0	32744	32459	
18	0	32820	32512	
19	0	32806	32314	
20	0	32848	32007	
21	0	32836	32233	
22	0	32823	31905	
23	0	32748	32291	
24	0	32774	32438	
25	0	32816	32454	
26	0	32756	32295	
27	0	32780	32263	
28	0	32774	32391	
29	0	32772	32421	
30	0	32736	32471	
31	0	32775	32646	
32	0	32814	32708	
33	0	32806	32511	
34	0	32817	32423	
35	0	32868	32775	
36	0	32922	32647	
37	0	32872	32578	
38	0	32788	32520	
39	0	32764	32719	
40	0	32766	32753	
41	0	32794	32773	
42	0	32848	32647	
43	0	32880	32518	
44	0	32788	32214	
45	0	32786	32261	
46	0	32712	32067	
47	0	32868	32295	
48	0	32840	32212	
49	0	32754	32047	
50	0	32804	31999	
51	0	32785	32039	
52	0	32781	31980	
53	0	32708	32111	
54	0	32788	32411	
55	0	32780	32519	
56	0	32738	32546	
57	0	32866	32471	
58	0	32796	32391	
59	0	32721	32767	
60	0	32876	32775	
61	0	32852	32647	
62	0	32868	32621	
63	0	32888	32795	
64	0	32840	32647	
65	0	32766	32695	
66	0	32756	32455	
67	0	32734	32323	
68	0	32768	32188	
69	0	32792	32031	
70	0	32802	31875	
71	0	32854	32287	
72	0	32852	32607	
73	0	32764	32639	
74	0	32728	32454	
75	0	32806	32511	
76	0	32772	32759	
77	0	32844	32731	
78	0	32730	32470	
79	0	32772	32519	
80	0	32868	32550	
81	0	32787	32606	
82	0	32752	32697	
83	0	32796	32295	
84	0	32812	32170	
85	0	32862	32321	
86	0	32754	32575	
87	0	32866	32718	
88	0	32790	32570	
89	0	32780	32003	
90	0	32724	32404	
91	0	32788	32419	
92	0	32848	32263	
93	0	32800	32250	
94	0	32848	32391	
95	0	32790	32580	
96	0	32756	32903	
97	0	32804	32847	
98	0	32788	32708	
99	0	32748	32603	
100	0	32778	32494	
101	0	32792	32519	
102	0	32772	32178	
103	0	32815	32023	
104	0	32806	32183	
105	0	32792	32449	
106	0	32864	32158	
107	0	32916	32007	
108	0	32782	32210	
109	0	32712	32399	
110	0	32772	32439	
111	0	32766	32127	
112	0	32888	32047	
113	0	32820	32330	
114	0	32783	32806	
115	0	32736	32832	
116	0	32769	32875	
117	0	32828	32751	
118	0	32840	32711	
119	0	32732	32368	
120	0	32824	32589	
121	0	32772	32401	
122	0	32762	32119	
123	0	32804	32135	
124	0	32856	32356	
125	0	32780	32452	
126	0	32868	32540	
127	0	32838	32538	
128	0	32774	32579	
129	0	32772	32487	
130	0	32848	32263	
131	0	32792	32197	
132	0	32790	31979	
133	0	32786	32196	
134	0	32766	32775	
135	0	32764	32711	
136	0	32804	32423	
137	0	32840	32351	
138	0	32820	32647	
139	0	32840	32788	
140	0	32832	32698	
141	0	32774	32364	
142	0	32768	32519	
143	0	32812	32535	
144	0	32804	32234	
145	0	32812	31902	
146	0	32741	31476	
147	0	32714	31858	
148	0	32844	32644	
149	0	32912	32412	
150	0	32774	32286	
151	0	32724	32812	
152	0	32814	32775	
153	0	32848	32531	
154	0	32786	32668	
155	0	32796	32597	
156	0	32838	32151	
157	0	32796	32607	
158	0	32778	32788	
159	0	32810	32679	
160	0	32800	32714	
161	0	32775	32889	
162	0	32775	32716	
163	0	32838	32740	
164	0	32800	32742	
165	0	32756	32743	
166	0	32890	32719	
167	0	32884	32706	
168	0	32780	32844	
169	0	32860	32958	
170	0	32760	32591	
171	0	32756	32223	
172	0	32796	31994	
173	0	32788	31934	
174	0	32775	31962	
175	0	32836	32184	
176	0	32704	32263	
177	0	32780	32375	
178	0	32724	32447	
179	0	32872	32484	
180	0	32834	32479	
181	0	32848	32558	
182	0	32722	32647	
183	0	32748	32732	
184	0	32818	32874	
185	0	32800	32603	
186	0	32836	32183	
187	0	32764	32263	
188	0	32804	32692	
189	0	32842	32647	
190	0	32856	32647	
191	0	32784	32663	
192	0	32783	32615	
193	0	32794	32355	
194	0	32724	32002	
195	0	32806	32079	
196	0	32708	32303	
197	0	32760	32579	
198	0	32822	32910	
199	0	32782	32895	
200	0	32774	32775	
201	0	32718	32420	
202	0	32704	32134	
203	0	32756	32114	
204	0	32852	32422	
205	0	32804	32487	
206	0	32762	32455	
207	0	32720	32305	
208	0	32814	31879	
209	0	32728	31751	
210	0	32808	32007	
211	0	32796	32253	
212	0	32876	32462	
213	0	32928	32835	
214	0	32928	32719	
215	0	32910	32579	
216	0	32862	32610	
217	0	32796	32690	
218	0	32640	32596	
219	0	32612	32483	
220	0	32680	32315	
221	0	32696	32279	
222	0	32647	32351	
223	0	32630	32458	
224	0	32719	32665	
225	0	32784	32583	
226	0	32796	32559	
227	0	32792	32687	
228	0	32950	32471	
229	0	32998	32391	
230	0	32996	32410	
231	0	32972	32379	
232	0	32938	32378	
233	0	32940	32182	
234	0	32858	32324	
235	0	32926	32222	
236	0	32888	31648	
237	0	32968	31366	
238	0	32904	32191	
239	0	32926	32900	
240	0	32842	32863	
241	0	32808	32487	
242	0	32844	32415	
243	0	32944	32462	
244	0	32884	32311	
245	0	32902	32503	
246	0	32854	32827	
247	0	32856	32766	
248	0	32849	32446	
249	0	32849	32103	
250	0	32828	32295	
251	0	32726	32583	
252	0	32692	32490	
253	0	32654	32391	
254	0	32728	32103	
255	0	32684	32083	
256	0	32718	32263	
257	0	32774	32455	
258	0	32684	32404	
259	0	32822	32551	
260	0	32767	32326	
261	0	32716	32282	
262	0	32836	32479	
263	0	32812	32660	
264	0	32714	32615	
265	0	32766	32391	
266	0	32830	32111	
267	0	32840	31975	
268	0	32920	32263	
269	0	32864	32743	
270	0	32782	32423	
271	0	32796	32191	
272	0	32734	32310	
273	0	32756	32595	
274	0	32704	32730	
275	0	32686	32823	
276	0	32676	32629	
277	0	32676	32569	
278	0	32742	32453	
279	0	32784	32454	
280	0	32759	32476	
281	0	32930	32543	
282	0	32831	32531	
283	0	32851	32468	
284	0	32820	32567	
285	0	32884	32679	
286	0	32810	32699	
287	0	32790	32876	
288	0	32828	32852	
289	0	32816	32772	
290	0	32872	32711	
291	0	32814	32667	
292	0	32852	32422	
293	0	32834	32106	
294	0	32844	31804	
295	0	32839	31350	
296	0	32702	31515	
297	0	32812	31971	
298	0	32757	31951	
299	0	32846	32292	
300	0	32894	32254	
301	0	32816	32327	
302	0	32836	32631	
303	0	32680	32442	
304	0	32790	32447	
305	0	32816	32263	
306	0	32708	31935	
307	0	32790	32213	
308	0	32788	32176	
309	0	32778	32207	
310	0	32756	32279	
311	0	32788	32360	
312	0	32808	32399	
313	0	32760	32382	
314	0	32768	32339	
315	0	32788	32468	
316	0	32860	32391	
317	0	32856	32564	
318	0	32916	32663	
319	0	32756	32596	
320	0	32772	32509	
321	0	32816	32512	
322	0	32788	32686	
323	0	32816	32399	
324	0	32772	32437	
325	0	32692	32383	
326	0	32775	32031	
327	0	32780	32575	
328	0	32756	32167	
329	0	32820	32519	
330	0	32844	32391	
331	0	32880	32423	
332	0	32794	32407	
333	0	32836	32519	
334	0	32838	32535	
335	0	32800	32291	
336	0	32782	32077	
337	0	32700	31924	
338	0	32716	31868	
339	0	32748	32097	
340	0	32868	32263	
341	0	32840	32029	
342	0	32844	32455	
343	0	32878	32805	
344	0	32906	32876	
345	0	32788	32772	
346	0	32746	32311	
347	0	32764	32079	
348	0	32782	32167	
349	0	32822	31911	
350	0	32744	32021	
351	0	32788	32007	
352	0	32716	32330	
353	0	32608	32603	
354	0	32676	32801	
355	0	32576	32532	
356	0	32506	32376	
