# OpenSignals Text File Format. Version 1
# {"00:07:80:4B:3C:23": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:4B:3C:23", "device connection": "BTH00:07:80:4B:3C:23", "sampling rate": 1000, "resolution": [16, 16], "firmware version": 776, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-9-26", "time": "11:37:1.721", "channels": [5, 7], "sensor": ["EMG", "EMG"], "label": ["CH5", "CH7"], "column": ["nSeq", "DI", "CH5", "CH7"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["gray", "brown"]}}
# EndOfHeader
0	0	32773	33192	
1	0	32804	33026	
2	0	32900	32622	
3	0	32820	31979	
4	0	32806	32459	
5	0	32768	31970	
6	0	32824	31828	
7	0	32804	32414	
8	0	32758	32350	
9	0	32736	32506	
10	0	32742	32343	
11	0	32832	32180	
12	0	32792	32210	
13	0	32860	32788	
14	0	32816	32860	
15	0	32864	32327	
16	0	32874	32076	
17	0	32848	31927	
18	0	32762	31989	
19	0	32817	33226	
20	0	32828	33414	
21	0	32824	32895	
22	0	32831	32167	
23	0	32808	32687	
24	0	32844	32709	
25	0	32848	32372	
26	0	32764	31873	
27	0	32775	31568	
28	0	32802	31027	
29	0	32828	31623	
30	0	32876	32483	
31	0	32774	33139	
32	0	32794	33572	
33	0	32732	33520	
34	0	32720	32191	
35	0	32764	31898	
36	0	32776	31824	
37	0	32816	32135	
38	0	32804	33217	
39	0	32800	33063	
40	0	32808	32852	
41	0	32751	32820	
42	0	32688	32746	
43	0	32828	32465	
44	0	32736	32199	
45	0	32770	31847	
46	0	32782	32066	
47	0	32830	32490	
48	0	32884	32499	
49	0	32812	32231	
50	0	32764	32295	
51	0	32788	32507	
52	0	32768	31551	
53	0	32836	31870	
54	0	32722	31249	
55	0	32676	31694	
56	0	32718	33139	
57	0	32830	33495	
58	0	32804	33924	
59	0	32772	33310	
60	0	32780	32276	
61	0	32775	32473	
62	0	32714	31879	
63	0	32824	31775	
64	0	32858	32178	
65	0	32738	32026	
66	0	32756	32431	
67	0	32714	33155	
