# OpenSignals Text File Format. Version 1
# {"00:07:80:4B:3C:23": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:4B:3C:23", "device connection": "BTH00:07:80:4B:3C:23", "sampling rate": 1000, "resolution": [16, 16], "firmware version": 776, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-10-21", "time": "12:9:18.518", "channels": [5, 7], "sensor": ["EMG", "EMG"], "label": ["CH5", "CH7"], "column": ["nSeq", "DI", "CH5", "CH7"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["light_green", "red"]}}
# EndOfHeader
0	0	32922	32614	
1	0	32817	32519	
2	0	32822	32519	
3	0	33032	32199	
4	0	33060	32344	
5	0	33144	32580	
6	0	32924	32636	
7	0	32844	32750	
8	0	32949	32915	
9	0	33046	32852	
10	0	33056	32827	
11	0	32938	32966	
12	0	32920	32874	
13	0	32849	32839	
14	0	32660	32807	
15	0	32460	32867	
16	0	32604	32854	
17	0	32732	32759	
18	0	32716	32676	
19	0	32742	32583	
20	0	32916	32447	
21	0	33100	32439	
22	0	33012	32537	
23	0	32814	32734	
24	0	32608	32775	
25	0	32696	32903	
26	0	32728	32999	
27	0	32900	33047	
28	0	32744	33088	
29	0	32888	33015	
30	0	32802	32983	
31	0	33000	32918	
32	0	32820	32926	
33	0	32789	32991	
34	0	32394	32718	
35	0	32540	32455	
36	0	32812	32180	
37	0	33164	32169	
38	0	33030	32108	
39	0	32888	32204	
40	0	32836	32263	
41	0	32566	32286	
42	0	32284	31855	
43	0	32372	31806	
44	0	32436	32540	
45	0	32620	33095	
46	0	32772	33310	
47	0	32953	33515	
48	0	33034	33722	
49	0	33196	33831	
50	0	32940	33783	
51	0	32808	33764	
52	0	32870	33649	
53	0	32870	33360	
54	0	32984	33335	
55	0	32972	33527	
56	0	32820	33444	
57	0	32692	33371	
58	0	32764	33170	
59	0	32840	33019	
60	0	32769	32813	
61	0	32740	32730	
62	0	32524	32401	
63	0	32536	32062	
64	0	33076	31893	
65	0	33150	31993	
66	0	32670	32027	
67	0	32516	32018	
68	0	32798	32339	
69	0	32697	32454	
70	0	32888	32591	
71	0	32884	32608	
72	0	32904	32614	
73	0	32922	32700	
74	0	33022	32839	
75	0	32890	32916	
76	0	32764	33007	
77	0	32782	33207	
78	0	32804	33278	
79	0	32738	33308	
80	0	32799	33281	
81	0	33006	33180	
82	0	33044	33019	
83	0	33092	32798	
84	0	32804	32775	
85	0	32708	32654	
86	0	32796	32711	
87	0	32880	32798	
88	0	32766	32730	
89	0	32632	32810	
90	0	32564	32951	
91	0	32816	33159	
92	0	32772	33231	
93	0	32638	33014	
94	0	32608	32951	
95	0	32708	32971	
96	0	32828	32815	
97	0	32834	32682	
98	0	32752	32708	
99	0	32808	32619	
100	0	32858	32722	
101	0	32672	32823	
102	0	32764	32949	
103	0	32784	32877	
104	0	32732	32775	
105	0	32692	32916	
106	0	32808	32943	
107	0	32656	33005	
108	0	32384	33210	
109	0	32420	33286	
110	0	32374	32860	
111	0	32596	32375	
112	0	32984	32220	
113	0	32984	32363	
114	0	33156	32263	
115	0	33716	31879	
116	0	33784	31994	
117	0	33332	32127	
118	0	32644	32217	
119	0	32700	32099	
120	0	32641	32039	
121	0	32696	32113	
122	0	32632	32444	
123	0	32410	32631	
124	0	32560	32711	
125	0	32840	32847	
126	0	32586	32999	
127	0	32720	33253	
128	0	32808	33135	
129	0	32848	32955	
130	0	32838	32951	
131	0	32960	33016	
132	0	32904	33074	
133	0	33006	33227	
134	0	33112	33359	
135	0	32736	33479	
136	0	32546	33300	
137	0	32588	33380	
138	0	32636	33143	
139	0	32830	32928	
140	0	32956	32944	
141	0	32826	32822	
142	0	32773	32877	
143	0	32775	33050	
144	0	32904	33020	
145	0	32840	33044	
146	0	32816	32775	
147	0	32880	32943	
148	0	32788	32878	
149	0	32774	32903	
150	0	32826	32869	
151	0	32884	32814	
152	0	32870	32711	
153	0	32708	32767	
